time,value
2023-08-28T11:13:56.024Z,96
2023-08-28T11:13:58.039Z,95
2023-08-28T11:14:00.055Z,96
2023-08-28T11:14:04.083Z,95
2023-08-28T11:14:06.089Z,94
2023-08-28T11:14:08.119Z,95
2023-08-28T11:14:32.278Z,100
2023-08-28T11:14:34.29Z,95
2023-08-28T11:14:42.338Z,97
2023-08-28T11:14:44.351Z,95
2023-08-28T11:14:58.453Z,96
2023-08-28T11:15:00.464Z,95
2023-08-28T11:15:02.486Z,94
2023-08-28T11:15:06.513Z,95
2023-08-28T11:15:08.516Z,94
2023-08-28T11:15:10.536Z,95
2023-08-28T11:15:18.594Z,94
2023-08-28T11:15:34.702Z,95
2023-08-28T11:15:36.72Z,94
2023-08-28T11:15:40.749Z,95
2023-08-28T11:15:42.764Z,94
2023-08-28T11:15:52.834Z,100
2023-08-28T11:15:54.839Z,94
2023-08-28T11:16:10.964Z,95
2023-08-28T11:16:12.966Z,94
2023-08-28T11:16:37.138Z,95
2023-08-28T11:16:39.153Z,94
2023-08-28T11:16:47.202Z,100
2023-08-28T11:16:49.222Z,94
2023-08-28T11:16:59.287Z,97
2023-08-28T11:17:01.297Z,94
2023-08-28T11:17:09.363Z,93
2023-08-28T11:17:13.392Z,94
2023-08-28T11:17:15.403Z,93
2023-08-28T11:17:17.413Z,94
2023-08-28T11:17:19.427Z,100
2023-08-28T11:17:21.438Z,94
2023-08-28T11:17:27.483Z,93
2023-08-28T11:17:29.497Z,100
2023-08-28T11:17:31.504Z,94
2023-08-28T11:17:33.523Z,93
2023-08-28T11:17:35.537Z,94
2023-08-28T11:17:41.579Z,93
2023-08-28T11:17:47.613Z,94
2023-08-28T11:17:49.635Z,100
2023-08-28T11:17:53.648Z,93
2023-08-28T11:18:09.77Z,94
2023-08-28T11:18:11.784Z,93
2023-08-28T11:18:31.943Z,99
2023-08-28T11:18:33.938Z,93
2023-08-28T11:18:37.969Z,92
2023-08-28T11:18:39.98Z,93
2023-08-28T11:18:46.023Z,100
2023-08-28T11:18:48.046Z,93
2023-08-28T11:18:56.088Z,92
2023-08-28T11:18:58.105Z,93
2023-08-28T11:19:06.159Z,92
2023-08-28T11:19:10.197Z,93
2023-08-28T11:19:12.203Z,99
2023-08-28T11:19:14.216Z,93
2023-08-28T11:19:18.25Z,92
2023-08-28T11:19:20.258Z,93
2023-08-28T11:19:34.358Z,96
2023-08-28T11:19:36.37Z,92
2023-08-28T11:19:38.388Z,93
2023-08-28T11:19:40.395Z,92
2023-08-28T11:19:42.41Z,93
2023-08-28T11:19:44.427Z,92
2023-08-28T11:19:46.443Z,96
2023-08-28T11:19:48.454Z,92
2023-08-28T11:19:52.483Z,93
2023-08-28T11:19:56.505Z,92
2023-08-28T11:20:04.565Z,95
2023-08-28T11:20:06.577Z,93
2023-08-28T11:20:08.599Z,92
2023-08-28T11:20:12.618Z,96
2023-08-28T11:20:14.633Z,93
2023-08-28T11:20:16.658Z,92
2023-08-28T11:20:26.709Z,93
2023-08-28T11:20:28.731Z,92
2023-08-28T11:20:38.8Z,91
2023-08-28T11:20:40.808Z,92
2023-08-28T11:20:50.874Z,95
2023-08-28T11:20:52.89Z,92
2023-08-28T11:21:04.983Z,96
2023-08-28T11:21:06.989Z,92
2023-08-28T11:21:11.024Z,93
2023-08-28T11:21:13.032Z,92
2023-08-28T11:21:33.174Z,91
2023-08-28T11:21:37.204Z,92
2023-08-28T11:21:41.225Z,91
2023-08-28T11:21:43.255Z,92
2023-08-28T11:21:47.269Z,96
2023-08-28T11:21:49.289Z,92
2023-08-28T11:21:51.304Z,91
2023-08-28T11:21:53.31Z,92
2023-08-28T11:21:55.33Z,91
2023-08-28T11:21:57.338Z,92
2023-08-28T11:22:05.399Z,95
2023-08-28T11:22:07.412Z,91
2023-08-28T11:22:09.428Z,92
2023-08-28T11:22:11.448Z,91
2023-08-28T11:22:21.509Z,92
2023-08-28T11:22:23.523Z,91
2023-08-28T11:22:25.542Z,97
2023-08-28T11:22:27.549Z,92
2023-08-28T11:22:29.559Z,91
2023-08-28T11:22:31.584Z,98
2023-08-28T11:22:33.593Z,91
2023-08-28T11:23:03.795Z,98
2023-08-28T11:23:05.819Z,91
2023-08-28T11:23:09.839Z,92
2023-08-28T11:23:11.894Z,91
2023-08-28T11:23:29.983Z,97
2023-08-28T11:23:31.997Z,94
2023-08-28T11:23:34.015Z,91
2023-08-28T11:23:40.052Z,97
2023-08-28T11:23:42.062Z,90
2023-08-28T11:23:44.077Z,91
2023-08-28T11:24:02.204Z,94
2023-08-28T11:24:04.218Z,91
2023-08-28T11:24:42.475Z,90
2023-08-28T11:24:44.494Z,97
2023-08-28T11:24:46.505Z,91
2023-08-28T11:24:50.534Z,98
2023-08-28T11:24:52.55Z,90
2023-08-28T11:24:54.562Z,91
2023-08-28T11:25:06.647Z,97
2023-08-28T11:25:08.664Z,91
2023-08-28T11:25:10.668Z,97
2023-08-28T11:25:12.685Z,91
2023-08-28T11:25:28.803Z,90
2023-08-28T11:25:30.813Z,98
2023-08-28T11:25:32.833Z,91
2023-08-28T11:25:34.844Z,90
2023-08-28T11:25:38.872Z,91
2023-08-28T11:25:42.904Z,90
2023-08-28T11:25:44.909Z,91
2023-08-28T11:25:48.943Z,90
2023-08-28T11:25:52.97Z,91
2023-08-28T11:25:54.985Z,97
2023-08-28T11:25:57.003Z,90
2023-08-28T11:25:59.024Z,91
2023-08-28T11:26:15.132Z,90
2023-08-28T11:26:17.157Z,91
2023-08-28T11:26:19.149Z,90
2023-08-28T11:26:21.179Z,91
2023-08-28T11:26:25.193Z,90
2023-08-28T11:26:27.22Z,91
2023-08-28T11:26:31.241Z,90
2023-08-28T11:26:33.268Z,91
2023-08-28T11:26:37.277Z,97
2023-08-28T11:26:39.284Z,91
2023-08-28T11:26:43.321Z,90
2023-08-28T11:26:45.333Z,91
2023-08-28T11:26:59.432Z,90
2023-08-28T11:27:03.455Z,91
2023-08-28T11:27:05.472Z,90
2023-08-28T11:27:09.503Z,91
2023-08-28T11:27:11.517Z,90
2023-08-28T11:27:13.535Z,91
2023-08-28T11:27:21.58Z,90
2023-08-28T11:27:23.594Z,91
2023-08-28T11:27:25.618Z,90
2023-08-28T11:27:27.63Z,91
2023-08-28T11:27:29.639Z,90
2023-08-28T11:27:31.665Z,91
2023-08-28T11:27:33.673Z,93
2023-08-28T11:27:35.685Z,91
2023-08-28T11:27:41.722Z,93
2023-08-28T11:27:43.734Z,91
2023-08-28T11:28:03.888Z,90
2023-08-28T11:28:05.888Z,96
2023-08-28T11:28:07.913Z,90
2023-08-28T11:28:09.919Z,91
2023-08-28T11:28:13.95Z,90
2023-08-28T11:28:15.969Z,91
2023-08-28T11:28:24.015Z,97
2023-08-28T11:28:26.038Z,90
2023-08-28T11:28:30.053Z,91
2023-08-28T11:28:36.098Z,90
2023-08-28T11:28:38.107Z,91
2023-08-28T11:28:54.23Z,90
2023-08-28T11:28:56.243Z,91
2023-08-28T11:29:02.27Z,97
2023-08-28T11:29:04.299Z,91
2023-08-28T11:29:06.323Z,94
2023-08-28T11:29:08.32Z,90
2023-08-28T11:29:10.33Z,91
2023-08-28T11:29:14.385Z,90
2023-08-28T11:29:16.372Z,91
2023-08-28T11:29:28.46Z,90
2023-08-28T11:29:30.475Z,93
2023-08-28T11:29:32.48Z,91
2023-08-28T11:29:34.502Z,92
2023-08-28T11:29:36.51Z,91
2023-08-28T11:29:44.573Z,96
2023-08-28T11:29:46.584Z,94
2023-08-28T11:29:48.6Z,91
2023-08-28T11:29:50.615Z,94
2023-08-28T11:29:54.634Z,91
2023-08-28T11:30:02.698Z,90
2023-08-28T11:30:04.703Z,91
2023-08-28T11:30:06.728Z,95
2023-08-28T11:30:08.734Z,90
2023-08-28T11:30:10.749Z,91
2023-08-28T11:30:12.774Z,90
2023-08-28T11:30:14.787Z,91
2023-08-28T11:30:26.859Z,90
2023-08-28T11:30:28.882Z,91
2023-08-28T11:30:34.914Z,92
2023-08-28T11:30:36.928Z,91
2023-08-28T11:30:42.98Z,94
2023-08-28T11:30:44.993Z,91
2023-08-28T11:30:49.02Z,94
2023-08-28T11:30:51.023Z,91
2023-08-28T11:30:55.058Z,90
2023-08-28T11:30:57.075Z,91
2023-08-28T11:31:07.139Z,90
2023-08-28T11:31:09.163Z,91
2023-08-28T11:31:23.263Z,93
2023-08-28T11:31:25.275Z,91
2023-08-28T11:31:39.364Z,94
2023-08-28T11:31:41.387Z,91
2023-08-28T11:31:47.418Z,90
2023-08-28T11:31:49.435Z,91
2023-08-28T11:31:53.464Z,97
2023-08-28T11:31:55.483Z,91
2023-08-28T11:32:03.538Z,98
2023-08-28T11:32:05.55Z,91
2023-08-28T11:32:13.603Z,96
2023-08-28T11:32:15.634Z,91
2023-08-28T11:32:17.634Z,98
2023-08-28T11:32:19.65Z,92
2023-08-28T11:32:21.665Z,97
2023-08-28T11:32:23.676Z,91
2023-08-28T11:32:37.778Z,97
2023-08-28T11:32:39.788Z,91
2023-08-28T11:32:51.864Z,90
2023-08-28T11:32:53.884Z,91
2023-08-28T11:32:55.904Z,90
2023-08-28T11:32:59.93Z,98
2023-08-28T11:33:01.94Z,91
2023-08-28T11:33:26.107Z,90
2023-08-28T11:33:28.112Z,97
2023-08-28T11:33:30.143Z,91
2023-08-28T11:33:44.239Z,98
2023-08-28T11:33:46.245Z,90
2023-08-28T11:33:48.259Z,91
2023-08-28T11:34:04.363Z,98
2023-08-28T11:34:06.382Z,91
2023-08-28T11:34:12.414Z,98
2023-08-28T11:34:14.438Z,90
2023-08-28T11:34:16.448Z,91
2023-08-28T11:34:20.479Z,90
2023-08-28T11:34:22.485Z,91
2023-08-28T11:34:24.497Z,90
2023-08-28T11:34:26.517Z,91
2023-08-28T11:34:30.547Z,97
2023-08-28T11:34:32.558Z,91
2023-08-28T11:34:38.6Z,90
2023-08-28T11:34:40.612Z,91
2023-08-28T11:34:42.628Z,90
2023-08-28T11:34:44.639Z,91
2023-08-28T11:34:54.705Z,90
2023-08-28T11:34:58.735Z,91
2023-08-28T11:35:00.75Z,90
2023-08-28T11:35:04.784Z,91
2023-08-28T11:35:06.799Z,90
2023-08-28T11:35:10.828Z,91
2023-08-28T11:35:14.85Z,90
2023-08-28T11:35:16.89Z,91
2023-08-28T11:35:18.882Z,90
2023-08-28T11:35:22.913Z,91
2023-08-28T11:35:28.945Z,90
2023-08-28T11:35:30.964Z,91
2023-08-28T11:35:32.974Z,90
2023-08-28T11:35:34.993Z,91
2023-08-28T11:35:37.011Z,90
2023-08-28T11:35:39.019Z,91
2023-08-28T11:35:41.039Z,90
2023-08-28T11:35:47.08Z,94
2023-08-28T11:35:49.094Z,90
2023-08-28T11:35:51.106Z,91
2023-08-28T11:35:53.124Z,93
2023-08-28T11:35:55.137Z,90
2023-08-28T11:35:57.169Z,91
2023-08-28T11:35:59.163Z,90
2023-08-28T11:36:03.192Z,89
2023-08-28T11:36:05.224Z,91
2023-08-28T11:36:07.233Z,90
2023-08-28T11:36:11.25Z,89
2023-08-28T11:36:13.26Z,90
2023-08-28T11:36:17.288Z,93
2023-08-28T11:36:19.303Z,90
2023-08-28T11:36:21.318Z,91
2023-08-28T11:36:23.323Z,90
2023-08-28T11:36:29.368Z,94
2023-08-28T11:36:31.388Z,93
2023-08-28T11:36:33.397Z,91
2023-08-28T11:36:35.418Z,90
2023-08-28T11:36:39.448Z,91
2023-08-28T11:36:41.454Z,93
2023-08-28T11:36:45.484Z,90
2023-08-28T11:36:47.505Z,91
2023-08-28T11:36:49.521Z,92
2023-08-28T11:36:51.528Z,91
2023-08-28T11:36:53.545Z,90
2023-08-28T11:36:57.578Z,95
2023-08-28T11:36:59.588Z,90
2023-08-28T11:37:01.599Z,91
2023-08-28T11:37:03.612Z,90
2023-08-28T11:37:23.755Z,91
2023-08-28T11:37:25.763Z,97
2023-08-28T11:37:27.774Z,90
2023-08-28T11:37:33.819Z,97
2023-08-28T11:37:35.843Z,90
2023-08-28T11:37:37.855Z,96
2023-08-28T11:37:39.873Z,91
2023-08-28T11:37:41.893Z,90
2023-08-28T11:37:43.9Z,96
2023-08-28T11:37:45.904Z,97
2023-08-28T11:37:47.924Z,96
2023-08-28T11:37:49.939Z,90
2023-08-28T11:37:55.989Z,97
2023-08-28T11:38:00.012Z,91
2023-08-28T11:38:02.029Z,97
2023-08-28T11:38:04.029Z,90
2023-08-28T11:38:06.044Z,97
2023-08-28T11:38:08.059Z,90
2023-08-28T11:38:10.077Z,97
2023-08-28T11:38:12.104Z,90
2023-08-28T11:38:14.099Z,96
2023-08-28T11:38:16.138Z,90
2023-08-28T11:38:30.208Z,89
2023-08-28T11:38:32.233Z,92
2023-08-28T11:38:34.252Z,90
2023-08-28T11:38:42.299Z,98
2023-08-28T11:38:44.314Z,97
2023-08-28T11:38:46.329Z,90
2023-08-28T11:38:50.354Z,91
2023-08-28T11:38:52.372Z,90
2023-08-28T11:39:26.614Z,93
2023-08-28T11:39:28.619Z,90
2023-08-28T11:39:38.702Z,93
2023-08-28T11:39:40.709Z,89
2023-08-28T11:39:42.724Z,90
2023-08-28T11:39:44.738Z,98
2023-08-28T11:39:46.754Z,90
2023-08-28T11:39:50.774Z,96
2023-08-28T11:39:52.793Z,92
2023-08-28T11:39:54.802Z,90
2023-08-28T11:40:08.903Z,89
2023-08-28T11:40:10.92Z,90
2023-08-28T11:40:20.982Z,98
2023-08-28T11:40:23Z,90
2023-08-28T11:40:33.069Z,96
2023-08-28T11:40:35.089Z,95
2023-08-28T11:40:37.093Z,90
2023-08-28T11:40:57.233Z,97
2023-08-28T11:40:59.248Z,90
2023-08-28T11:41:05.294Z,97
2023-08-28T11:41:07.308Z,90
2023-08-28T11:41:29.46Z,96
2023-08-28T11:41:31.467Z,90
2023-08-28T11:41:51.612Z,96
2023-08-28T11:41:53.629Z,90
2023-08-28T11:41:57.65Z,89
2023-08-28T11:41:59.669Z,90
2023-08-28T11:42:15.779Z,91
2023-08-28T11:42:17.793Z,94
2023-08-28T11:42:19.8Z,91
2023-08-28T11:42:21.828Z,94
2023-08-28T11:42:23.83Z,96
2023-08-28T11:42:25.843Z,90
2023-08-28T11:42:33.904Z,91
2023-08-28T11:42:35.915Z,90
2023-08-28T11:42:54.037Z,91
2023-08-28T11:42:56.055Z,90
2023-08-28T11:43:06.125Z,89
2023-08-28T11:43:08.145Z,90
2023-08-28T11:43:12.17Z,89
2023-08-28T11:43:14.184Z,90
2023-08-28T11:43:24.247Z,93
2023-08-28T11:43:26.26Z,90
2023-08-28T11:43:28.268Z,89
2023-08-28T11:43:30.289Z,90
2023-08-28T11:43:40.364Z,91
2023-08-28T11:43:42.372Z,90
2023-08-28T11:43:48.418Z,92
2023-08-28T11:43:50.426Z,90
2023-08-28T11:43:52.441Z,92
2023-08-28T11:43:54.463Z,89
2023-08-28T11:43:56.472Z,90
2023-08-28T11:44:04.522Z,89
2023-08-28T11:44:06.544Z,90
2023-08-28T11:44:16.608Z,89
2023-08-28T11:44:18.638Z,92
2023-08-28T11:44:20.635Z,90
2023-08-28T11:44:32.729Z,89
2023-08-28T11:44:34.738Z,90
2023-08-28T11:44:36.769Z,94
2023-08-28T11:44:38.77Z,90
2023-08-28T11:44:52.864Z,91
2023-08-28T11:44:54.874Z,97
2023-08-28T11:44:56.895Z,90
2023-08-28T11:45:08.969Z,95
2023-08-28T11:45:10.979Z,90
2023-08-28T11:45:37.168Z,89
2023-08-28T11:45:39.185Z,90
2023-08-28T11:46:05.359Z,91
2023-08-28T11:46:07.377Z,90
2023-08-28T11:46:19.455Z,96
2023-08-28T11:46:21.467Z,90
2023-08-28T11:46:41.603Z,92
2023-08-28T11:46:43.629Z,90
2023-08-28T11:46:47.647Z,96
2023-08-28T11:46:49.663Z,90
2023-08-28T11:46:57.714Z,91
2023-08-28T11:46:59.732Z,90
2023-08-28T11:47:09.815Z,91
2023-08-28T11:47:11.813Z,90
2023-08-28T11:47:23.908Z,93
2023-08-28T11:47:25.93Z,96
2023-08-28T11:47:27.935Z,90
2023-08-28T11:47:40.015Z,91
2023-08-28T11:47:42.025Z,90
2023-08-28T11:47:56.128Z,96
2023-08-28T11:47:58.138Z,90
2023-08-28T11:48:06.194Z,96
2023-08-28T11:48:08.207Z,90
2023-08-28T11:48:16.263Z,96
2023-08-28T11:48:18.268Z,90
2023-08-28T11:48:20.298Z,91
2023-08-28T11:48:22.313Z,90
2023-08-28T11:48:26.333Z,96
2023-08-28T11:48:28.343Z,90
2023-08-28T11:48:48.488Z,98
2023-08-28T11:48:50.503Z,90
2023-08-28T11:48:58.558Z,97
2023-08-28T11:49:00.569Z,90
2023-08-28T11:49:06.61Z,98
2023-08-28T11:49:08.628Z,90
2023-08-28T11:49:12.648Z,96
2023-08-28T11:49:14.676Z,90
2023-08-28T11:49:20.71Z,91
2023-08-28T11:49:22.732Z,90
2023-08-28T11:49:26.762Z,91
2023-08-28T11:49:28.765Z,90
2023-08-28T11:49:30.783Z,91
2023-08-28T11:49:32.793Z,90
2023-08-28T11:49:36.822Z,91
2023-08-28T11:49:38.839Z,90
2023-08-28T11:49:42.874Z,96
2023-08-28T11:49:44.884Z,91
2023-08-28T11:49:46.893Z,90
2023-08-28T11:49:54.947Z,97
2023-08-28T11:49:56.971Z,90
2023-08-28T11:50:03.01Z,95
2023-08-28T11:50:05.015Z,90
2023-08-28T11:50:11.058Z,91
2023-08-28T11:50:13.075Z,97
2023-08-28T11:50:15.086Z,90
2023-08-28T11:50:23.149Z,91
2023-08-28T11:50:25.159Z,90
2023-08-28T11:50:29.188Z,96
2023-08-28T11:50:31.204Z,90
2023-08-28T11:50:33.215Z,96
2023-08-28T11:50:35.233Z,90
2023-08-28T11:50:37.244Z,91
2023-08-28T11:50:39.26Z,90
2023-08-28T11:50:43.279Z,93
2023-08-28T11:50:45.3Z,91
2023-08-28T11:50:47.309Z,90
2023-08-28T11:51:03.417Z,91
2023-08-28T11:51:05.444Z,90
2023-08-28T11:51:13.495Z,91
2023-08-28T11:51:17.525Z,90
2023-08-28T11:51:19.54Z,91
2023-08-28T11:51:21.556Z,90
2023-08-28T11:51:37.668Z,96
2023-08-28T11:51:39.683Z,90
2023-08-28T11:51:49.754Z,91
2023-08-28T11:51:51.772Z,90
2023-08-28T11:51:53.778Z,91
2023-08-28T11:51:55.804Z,90
2023-08-28T11:51:59.813Z,91
2023-08-28T11:52:05.865Z,90
2023-08-28T11:52:07.87Z,91
2023-08-28T11:52:09.889Z,90
2023-08-28T11:52:11.9Z,91
2023-08-28T11:52:17.943Z,90
2023-08-28T11:52:19.953Z,91
2023-08-28T11:52:21.97Z,90
2023-08-28T11:52:23.996Z,91
2023-08-28T11:52:30.029Z,90
2023-08-28T11:52:34.05Z,98
2023-08-28T11:52:36.063Z,91
2023-08-28T11:52:42.11Z,90
2023-08-28T11:52:46.144Z,91
2023-08-28T11:52:52.183Z,90
2023-08-28T11:52:54.198Z,95
2023-08-28T11:52:56.219Z,91
2023-08-28T11:53:08.29Z,90
2023-08-28T11:53:10.297Z,91
2023-08-28T11:53:12.314Z,90
2023-08-28T11:53:14.34Z,91
2023-08-28T11:53:16.343Z,90
2023-08-28T11:53:20.391Z,91
2023-08-28T11:53:44.53Z,90
2023-08-28T11:53:48.563Z,91
2023-08-28T11:53:50.575Z,90
2023-08-28T11:53:52.588Z,91
2023-08-28T11:53:56.615Z,90
2023-08-28T11:53:58.633Z,91
2023-08-28T11:54:00.649Z,90
2023-08-28T11:54:02.674Z,91
2023-08-28T11:54:14.753Z,98
2023-08-28T11:54:16.758Z,90
2023-08-28T11:54:18.772Z,91
2023-08-28T11:54:28.84Z,96
2023-08-28T11:54:30.855Z,98
2023-08-28T11:54:32.869Z,91
2023-08-28T11:54:40.918Z,90
2023-08-28T11:54:42.938Z,91
2023-08-28T11:54:55.022Z,90
2023-08-28T11:54:57.04Z,91
2023-08-28T11:55:09.112Z,98
2023-08-28T11:55:11.132Z,91
2023-08-28T11:55:15.165Z,95
2023-08-28T11:55:17.178Z,90
2023-08-28T11:55:19.192Z,91
2023-08-28T11:55:21.204Z,94
2023-08-28T11:55:23.215Z,91
2023-08-28T11:55:27.25Z,95
2023-08-28T11:55:29.26Z,91
2023-08-28T11:55:31.273Z,97
2023-08-28T11:55:33.286Z,91
2023-08-28T11:55:49.404Z,92
2023-08-28T11:55:51.413Z,91
2023-08-28T11:56:03.5Z,92
2023-08-28T11:56:05.508Z,91
2023-08-28T11:56:09.543Z,93
2023-08-28T11:56:11.549Z,91
2023-08-28T11:56:37.735Z,92
2023-08-28T11:56:39.754Z,91
2023-08-28T11:56:51.834Z,93
2023-08-28T11:56:53.85Z,92
2023-08-28T11:56:57.875Z,91
2023-08-28T11:56:59.888Z,92
2023-08-28T11:57:03.925Z,91
2023-08-28T11:57:05.938Z,92
2023-08-28T11:57:07.942Z,91
2023-08-28T11:57:13.989Z,98
2023-08-28T11:57:16.018Z,92
2023-08-28T11:57:18.025Z,91
2023-08-28T11:57:20.036Z,92
2023-08-28T11:57:24.063Z,98
2023-08-28T11:57:26.076Z,92
2023-08-28T11:57:28.089Z,99
2023-08-28T11:57:30.102Z,91
2023-08-28T11:57:34.132Z,92
2023-08-28T11:57:40.176Z,91
2023-08-28T11:57:42.187Z,92
2023-08-28T11:57:44.202Z,99
2023-08-28T11:57:46.224Z,97
2023-08-28T11:57:48.233Z,92
2023-08-28T11:57:50.243Z,97
2023-08-28T11:57:52.268Z,99
2023-08-28T11:57:54.278Z,92
2023-08-28T11:58:00.318Z,93
2023-08-28T11:58:02.324Z,92
2023-08-28T11:58:14.414Z,91
2023-08-28T11:58:16.437Z,92
2023-08-28T11:58:18.438Z,93
2023-08-28T11:58:20.459Z,92
2023-08-28T11:58:22.467Z,99
2023-08-28T11:58:24.477Z,91
2023-08-28T11:58:26.498Z,92
2023-08-28T11:58:36.567Z,97
2023-08-28T11:58:38.584Z,92
2023-08-28T11:58:46.645Z,91
2023-08-28T11:58:48.648Z,92
2023-08-28T11:58:58.729Z,93
2023-08-28T11:59:00.733Z,92
2023-08-28T11:59:12.825Z,93
2023-08-28T11:59:14.838Z,92
2023-08-28T11:59:18.87Z,93
2023-08-28T11:59:20.88Z,92
2023-08-28T11:59:28.929Z,93
2023-08-28T11:59:32.968Z,92
2023-08-28T11:59:34.981Z,93
2023-08-28T11:59:36.995Z,98
2023-08-28T11:59:39.01Z,93
2023-08-28T11:59:43.045Z,100
2023-08-28T11:59:45.049Z,99
2023-08-28T11:59:47.063Z,93
2023-08-28T11:59:49.07Z,92
2023-08-28T11:59:51.088Z,93
2023-08-28T12:00:05.181Z,92
2023-08-28T12:00:07.213Z,93
2023-08-28T12:00:11.219Z,92
2023-08-28T12:00:13.238Z,93
2023-08-28T12:00:17.265Z,92
2023-08-28T12:00:19.285Z,93
2023-08-28T12:00:27.349Z,100
2023-08-28T12:00:29.362Z,93
2023-08-28T12:00:39.424Z,92
2023-08-28T12:00:41.428Z,93
2023-08-28T12:00:45.46Z,100
2023-08-28T12:00:47.474Z,93
2023-08-28T12:00:49.488Z,92
2023-08-28T12:00:51.504Z,93
2023-08-28T12:01:05.604Z,94
2023-08-28T12:01:07.613Z,93
2023-08-28T12:01:13.652Z,99
2023-08-28T12:01:15.674Z,93
2023-08-28T12:01:21.72Z,98
2023-08-28T12:01:23.732Z,94
2023-08-28T12:01:25.742Z,93
2023-08-28T12:01:29.763Z,98
2023-08-28T12:01:31.793Z,94
2023-08-28T12:01:33.8Z,93
2023-08-28T12:01:37.823Z,94
2023-08-28T12:01:39.849Z,93
2023-08-28T12:01:45.888Z,100
2023-08-28T12:01:47.894Z,94
2023-08-28T12:01:49.91Z,93
2023-08-28T12:01:51.924Z,94
2023-08-28T12:01:55.949Z,93
2023-08-28T12:01:57.964Z,94
2023-08-28T12:02:04.009Z,100
2023-08-28T12:02:06.036Z,94
2023-08-28T12:02:12.919Z,93
2023-08-28T12:02:22.153Z,94
2023-08-28T12:02:26.154Z,93
2023-08-28T12:02:28.169Z,94
2023-08-28T12:02:44.278Z,93
2023-08-28T12:02:46.298Z,94
2023-08-28T12:02:52.42Z,93
2023-08-28T12:02:52.422Z,94
2023-08-28T12:02:54.357Z,93
2023-08-28T12:02:56.365Z,94
2023-08-28T12:03:08.448Z,100
2023-08-28T12:03:10.469Z,94
2023-08-28T12:03:24.562Z,100
2023-08-28T12:03:28.593Z,94
2023-08-28T12:03:30.6Z,100
2023-08-28T12:03:32.618Z,94
2023-08-28T12:03:50.735Z,93
2023-08-28T12:03:52.751Z,95
2023-08-28T12:03:54.77Z,100
2023-08-28T12:03:56.784Z,94
2023-08-28T12:04:00.809Z,95
2023-08-28T12:04:04.843Z,97
2023-08-28T12:04:06.853Z,95
2023-08-28T12:04:10.879Z,94
2023-08-28T12:04:12.898Z,95
2023-08-28T12:04:14.908Z,96
2023-08-28T12:04:16.933Z,95
2023-08-28T12:04:18.937Z,100
2023-08-28T12:04:20.955Z,95
2023-08-28T12:04:22.969Z,94
2023-08-28T12:04:26.985Z,95
2023-08-28T12:04:31.013Z,100
2023-08-28T12:04:33.035Z,94
2023-08-28T12:04:39.073Z,95
2023-08-28T12:04:41.097Z,94
2023-08-28T12:04:47.121Z,95
2023-08-28T12:04:49.135Z,94
2023-08-28T12:04:55.189Z,95
2023-08-28T12:04:57.204Z,94
2023-08-28T12:04:59.214Z,95
2023-08-28T12:05:01.221Z,94
2023-08-28T12:05:03.253Z,95
2023-08-28T12:05:05.259Z,94
2023-08-28T12:05:07.266Z,95
2023-08-28T12:05:09.28Z,94
2023-08-28T12:05:11.3Z,95
2023-08-28T12:05:19.342Z,100
2023-08-28T12:05:21.365Z,95
2023-08-28T12:05:27.408Z,94
2023-08-28T12:05:29.419Z,95
2023-08-28T12:05:31.438Z,94
2023-08-28T12:05:33.45Z,96
2023-08-28T12:05:35.462Z,95
2023-08-28T12:05:41.51Z,100
2023-08-28T12:05:43.52Z,95
2023-08-28T12:06:17.864Z,96
2023-08-28T12:06:19.766Z,95
2023-08-28T12:06:29.845Z,100
2023-08-28T12:06:31.858Z,95
2023-08-28T12:06:33.864Z,96
2023-08-28T12:06:35.878Z,100
2023-08-28T12:06:37.899Z,95
2023-08-28T12:06:39.909Z,100
2023-08-28T12:06:41.921Z,95
2023-08-28T12:06:56.025Z,96
2023-08-28T12:06:58.034Z,100
2023-08-28T12:07:00.051Z,95
2023-08-28T12:07:04.079Z,96
2023-08-28T12:07:08.093Z,95
2023-08-28T12:07:10.121Z,96
2023-08-28T12:07:12.188Z,100
2023-08-28T12:07:14.137Z,95
2023-08-28T12:07:16.155Z,96
2023-08-28T12:07:18.176Z,95
2023-08-28T12:07:20.186Z,96
2023-08-28T12:07:26.229Z,95
2023-08-28T12:07:28.246Z,96
2023-08-28T12:07:32.263Z,95
2023-08-28T12:07:34.286Z,96
2023-08-28T12:07:40.333Z,95
2023-08-28T12:07:42.334Z,100
2023-08-28T12:07:44.353Z,96
2023-08-28T12:07:56.448Z,95
2023-08-28T12:08:02.434Z,100
2023-08-28T12:08:02.444Z,96
2023-08-28T12:08:06.508Z,95
2023-08-28T12:08:12.943Z,97
2023-08-28T12:08:12.949Z,96
2023-08-28T12:08:21.147Z,100
2023-08-28T12:08:25.536Z,96
2023-08-28T12:08:25.541Z,97
2023-08-28T12:08:26.643Z,96
2023-08-28T12:08:32.687Z,97
2023-08-28T12:08:34.705Z,96
2023-08-28T12:08:40.752Z,95
2023-08-28T12:08:42.76Z,96
2023-08-28T12:08:46.793Z,97
2023-08-28T12:08:48.8Z,96
2023-08-28T12:08:52.829Z,97
2023-08-28T12:08:54.85Z,100
2023-08-28T12:08:56.86Z,96
2023-08-28T12:09:08.953Z,97
2023-08-28T12:09:10.954Z,100
